
srno,Year,Institute type,Gender,Institute,Branch,Duration,Degree,Category,Opening rank,Closing rank
41422,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,SC,2836,6794,0
41423,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,SC,6026,6026,0
41424,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,ST,2585,2672,0
41425,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,ST,3068,3068,0
41426,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN,24648,47108,0
41427,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN,27000,45224,0
41428,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,8337,10010,0
41429,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,10989,13726,0
41430,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,19988,50211,0
41431,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,39472,48813,0
41432,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,SC,5309,11046,0
41433,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,SC,8259,8259,0
41434,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN,21394,28663,0
41435,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN,34601,36595,0
41436,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,4289,4384,0
41437,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,6184,6184,0
41438,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,8667,9617,0
41439,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,14240,15266,0
41440,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL-PWD,685,685,0
41441,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,SC,4525,5890,0
41442,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,SC,7388,7388,0
41443,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,ST,1947,2531,0
41444,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,ST,2644,2644,0
41445,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN,27978,43138,0
41446,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN,27639,45176,0
41447,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN-EWS,7059,8529,0
41448,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN-EWS,10286,14760,0
41449,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,OBC-NCL,13218,44918,0
41450,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,OBC-NCL,46015,54452,0
41451,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,SC,7826,8445,0
41452,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,SC,8256,8256,0
41453,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,ST,5107,5107,0
41454,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,ST,12863,12863,0
41455,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN,25414,30064,0
41456,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN,36652,40193,0
41457,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN-PWD,1868,1868,0
41458,2021,NIT,1,OS,Gender-Neutral,NIT-Jaipur,Architecture,5 Years,B.Arch,OBC-NCL,321,399,0
41459,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN,37494,57572,0
41460,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN,49697,53440,0
41461,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN-EWS,10732,13606,0
41462,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,OBC-NCL,37236,62238,0
41463,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,OBC-NCL,64649,84586,0
41464,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,SC,5327,12289,0
41465,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,SC,11441,11441,0
41466,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN,25373,35798,0
